Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,X_Cordinat,Y_Cordinat,Ulb_Name
Manhole,254,Continuous,7.35188118447,18,PMH,5.13209823531,402605.5743,1429915.9589,Tambaram
Manhole,254,Continuous,7.58980847874,18,PMH,5.13209823531,402624.5693,1429888.661,Tambaram
Manhole,254,Continuous,8.53851857226,18,PMH,5.13209823531,402671.0418,1429930.8695,Tambaram
Manhole,254,Continuous,8.41955492513,18,PMH,5.13209823531,402664.2206,1429904.7826,Tambaram
Manhole,254,Continuous,9.32827723811,18,PMH,5.13209823531,402764.6966,1429875.6881,Tambaram
Manhole,254,Continuous,9.05636033037,18,PMH,5.13209823531,402732.6405,1429875.9028,Tambaram
Manhole,254,Continuous,8.96138935157,18,PMH,5.13209823531,402702.1861,1429925.2728,Tambaram
Manhole,254,Continuous,9.46323599746,18,PMH,5.13209823531,402705.792,1429960.0072,Tambaram
Manhole,254,Continuous,10.9017964027,18,PMH,5.13209823531,402750.9564,1429956.9389,Tambaram
Manhole,254,Continuous,10.4619308167,18,PMH,5.13209823531,402749.9446,1429936.2244,Tambaram
Manhole,254,Continuous,9.77314129672,18,PMH,5.13209823531,402749.499,1429917.1731,Tambaram
Manhole,254,Continuous,10.9397847942,18,PMH,5.13209823531,402811.6055,1429905.7898,Tambaram
Manhole,254,Continuous,10.4969201247,18,PMH,5.13209823531,402792.3826,1429908.8942,Tambaram
Manhole,254,Continuous,10.7638385598,18,PMH,5.13209823531,402810.2519,1429891.0901,Tambaram
Manhole,254,Continuous,11.3356638217,18,PMH,5.13209823531,402846.4871,1429888.9181,Tambaram
Manhole,254,Continuous,6.98099451988,18,PMH,5.13209823531,402510.379,1429939.4873,Tambaram
Manhole,254,Continuous,7.06196977549,18,PMH,5.13209823531,402601.2816,1429900.2075,Tambaram
Manhole,254,Continuous,7.35188118447,18,PMH,5.13209823531,402605.5743,1429915.9589,Tambaram
Manhole,254,Continuous,7.58980847874,18,PMH,5.13209823531,402624.5693,1429888.661,Tambaram
Manhole,254,Continuous,8.53851857226,18,PMH,5.13209823531,402671.0418,1429930.8695,Tambaram
Manhole,254,Continuous,8.41955492513,18,PMH,5.13209823531,402664.2206,1429904.7826,Tambaram
Manhole,254,Continuous,9.32827723811,18,PMH,5.13209823531,402764.6966,1429875.6881,Tambaram
Manhole,254,Continuous,9.05636033037,18,PMH,5.13209823531,402732.6405,1429875.9028,Tambaram
Manhole,254,Continuous,8.96138935157,18,PMH,5.13209823531,402702.1861,1429925.2728,Tambaram
Manhole,254,Continuous,9.46323599746,18,PMH,5.13209823531,402705.792,1429960.0072,Tambaram
Manhole,254,Continuous,10.9017964027,18,PMH,5.13209823531,402750.9564,1429956.9389,Tambaram
Manhole,254,Continuous,10.4619308167,18,PMH,5.13209823531,402749.9446,1429936.2244,Tambaram
Manhole,254,Continuous,9.77314129672,18,PMH,5.13209823531,402749.499,1429917.1731,Tambaram
Manhole,254,Continuous,10.9397847942,18,PMH,5.13209823531,402811.6055,1429905.7898,Tambaram
Manhole,254,Continuous,10.4969201247,18,PMH,5.13209823531,402792.3826,1429908.8942,Tambaram
Manhole,254,Continuous,10.7638385598,18,PMH,5.13209823531,402810.2519,1429891.0901,Tambaram
Manhole,254,Continuous,11.3356638217,18,PMH,5.13209823531,402846.4871,1429888.9181,Tambaram
Manhole,254,Continuous,5.86333605353,18,PMH,5.13209823531,402403.428,1429163.0796,Tambaram
Manhole,254,Continuous,5.89632597248,18,PMH,5.13209823531,402431.3215,1429162.4581,Tambaram
Manhole,254,Continuous,6.02628625927,18,PMH,5.13209823531,402456.306,1429157.8154,Tambaram
Manhole,254,Continuous,5.77536293632,18,PMH,5.13209823531,402427.821,1429213.7056,Tambaram
Manhole,254,Continuous,6.18823677049,18,PMH,5.13209823531,402476.4012,1429198.8194,Tambaram
Manhole,254,Continuous,6.52713321065,18,PMH,5.13209823531,402497.2378,1429227.4745,Tambaram
Manhole,254,Continuous,6.75506355978,18,PMH,5.13209823531,402499.5175,1429255.8216,Tambaram
Manhole,254,Continuous,7.00098841015,18,PMH,5.13209823531,402501.32,1429277.0402,Tambaram
Manhole,254,Continuous,6.92801071065,18,PMH,5.13209823531,402503.1117,1429297.7215,Tambaram
Manhole,254,Continuous,6.81404553609,18,PMH,5.13209823531,402500.2983,1429269.7545,Tambaram
Manhole,254,Continuous,6.37517964456,18,PMH,5.13209823531,402492.1618,1429170.2717,Tambaram
Manhole,254,Continuous,6.36718208845,18,PMH,5.13209823531,402512.0222,1429168.7567,Tambaram
Manhole,254,Continuous,6.53613046127,18,PMH,5.13209823531,402534.294,1429167.0273,Tambaram
Manhole,254,Continuous,10.7608394763,18,PMH,5.13209823531,402801.8313,1429177.2174,Tambaram
Manhole,254,Continuous,10.7638385598,18,PMH,5.13209823531,402778.5434,1429188.4045,Tambaram
Manhole,254,Continuous,8.00168261839,18,PMH,5.13209823531,402632.8046,1429160.5495,Tambaram
Manhole,254,Continuous,7.57681245006,18,PMH,5.13209823531,402576.826,1429262.0349,Tambaram
Manhole,254,Continuous,8.35057600368,18,PMH,5.13209823531,402662.651,1429304.6326,Tambaram
Manhole,254,Continuous,8.18362701989,18,PMH,5.13209823531,402645.093,1429252.2456,Tambaram
Manhole,254,Continuous,8.2716001371,18,PMH,5.13209823531,402657.3278,1429280.3447,Tambaram
Manhole,254,Continuous,9.15033161467,18,PMH,5.13209823531,402707.1093,1429234.6157,Tambaram
Manhole,254,Continuous,9.36326654609,18,PMH,5.13209823531,402732.9169,1429231.4383,Tambaram
Manhole,254,Continuous,9.17632367202,18,PMH,5.13209823531,402726.1441,1429232.4332,Tambaram
Manhole,254,Continuous,12.4613198441,18,PMH,5.13209823531,403452.8836,1428650.9467,Tambaram
Manhole,254,Continuous,12.813212313,18,PMH,5.13209823531,403463.2199,1428661.7154,Tambaram
Manhole,254,Continuous,12.5372966272,18,PMH,5.13209823531,403471.7095,1428670.9671,Tambaram
Manhole,254,Continuous,12.7202407232,18,PMH,5.13209823531,403481.0929,1428685.0989,Tambaram
Manhole,254,Continuous,12.7512312531,18,PMH,5.13209823531,403461.5897,1428695.4166,Tambaram
Manhole,254,Continuous,11.9334811409,18,PMH,5.13209823531,403325.8168,1428720.8542,Tambaram
Manhole,254,Continuous,11.908488778,18,PMH,5.13209823531,403347.1798,1428714.7967,Tambaram
Manhole,254,Continuous,11.9634719763,18,PMH,5.13209823531,403387.0991,1428683.0104,Tambaram
Manhole,254,Continuous,12.2523836908,18,PMH,5.13209823531,403416.5751,1428706.3963,Tambaram
Manhole,254,Continuous,12.1993998815,18,PMH,5.13209823531,403406.8811,1428757.1858,Tambaram
Manhole,254,Continuous,12.6882504987,18,PMH,5.13209823531,403402.6518,1428742.9334,Tambaram
Manhole,254,Continuous,12.8282077307,18,PMH,5.13209823531,403427.3083,1428751.0179,Tambaram
Manhole,254,Continuous,12.8841906234,18,PMH,5.13209823531,403445.2276,1428746.415,Tambaram
Manhole,254,Continuous,12.6282688279,18,PMH,5.13209823531,403416.4984,1428796.9652,Tambaram
Manhole,254,Continuous,12.8142120075,18,PMH,5.13209823531,403465.2295,1428805.8649,Tambaram
Manhole,254,Continuous,12.6522614963,18,PMH,5.13209823531,403437.651,1428812.9865,Tambaram
Manhole,254,Continuous,12.7612281982,18,PMH,5.13209823531,403421.2919,1428817.5184,Tambaram
Manhole,254,Continuous,12.8292074252,18,PMH,5.13209823531,403428.0997,1428851.8021,Tambaram
Manhole,254,Continuous,12.9621667955,18,PMH,5.13209823531,403482.5898,1428841.3847,Tambaram
Manhole,254,Continuous,12.776223616,18,PMH,5.13209823531,403451.0045,1428847.2251,Tambaram
Manhole,254,Continuous,13.2030931733,18,PMH,5.13209823531,403473.9059,1428889.1519,Tambaram
Manhole,254,Continuous,12.4153338965,18,PMH,5.13209823531,403379.802,1428762.0502,Tambaram
Manhole,254,Continuous,12.5512923504,18,PMH,5.13209823531,403386.9754,1428788.0291,Tambaram
Manhole,254,Continuous,12.5143036534,18,PMH,5.13209823531,403394.8427,1428818.8305,Tambaram
Manhole,254,Continuous,12.922179015,18,PMH,5.13209823531,403446.0311,1428893.6399,Tambaram
Manhole,254,Continuous,12.6772538591,18,PMH,5.13209823531,403409.107,1428869.1603,Tambaram
Manhole,254,Continuous,12.7502315586,18,PMH,5.13209823531,403403.0403,1428845.6825,Tambaram
Manhole,254,Continuous,13.5549856421,18,PMH,5.13209823531,403527.0648,1428877.3721,Tambaram
Manhole,254,Continuous,13.144111197,18,PMH,5.13209823531,403492.0591,1428946.7772,Tambaram
Manhole,254,Continuous,13.1870980611,18,PMH,5.13209823531,403458.2661,1428952.3224,Tambaram
Manhole,254,Continuous,13.0551383853,18,PMH,5.13209823531,403421.3864,1428933.4028,Tambaram
Manhole,254,Continuous,13.4800085536,18,PMH,5.13209823531,403389.4602,1429010.7208,Tambaram
Manhole,254,Continuous,13.5669819763,18,PMH,5.13209823531,403393.1341,1429030.3459,Tambaram
Manhole,254,Continuous,13.5669819763,18,PMH,5.13209823531,403393.1341,1429030.3459,Tambaram
Manhole,254,Continuous,13.0821301372,18,PMH,5.13209823531,403381.1954,1428959.8465,Tambaram
Manhole,254,Continuous,12.7232398067,18,PMH,5.13209823531,403360.3519,1428860.7736,Tambaram
Manhole,254,Continuous,12.7212404177,18,PMH,5.13209823531,403351.8076,1428837.1647,Tambaram
Manhole,254,Continuous,12.6432642456,18,PMH,5.13209823531,403343.2982,1428810.2695,Tambaram
Manhole,254,Continuous,12.5163030424,18,PMH,5.13209823531,403309.5102,1428840.5488,Tambaram
Manhole,254,Continuous,12.6212709663,18,PMH,5.13209823531,403319.6291,1428906.0339,Tambaram
Manhole,254,Continuous,13.4210265773,18,PMH,5.13209823531,403338.1744,1429016.9919,Tambaram
Manhole,254,Continuous,10.3439668641,18,PMH,5.13209823531,402873.9854,1429433.0968,Tambaram
Manhole,254,Continuous,10.4979198192,18,PMH,5.13209823531,402869.6532,1429404.9402,Tambaram
Manhole,254,Continuous,10.8967979301,18,PMH,5.13209823531,402864.536,1429345.2926,Tambaram
Manhole,254,Continuous,11.3566574065,18,PMH,5.13209823531,402863.5179,1429324.2884,Tambaram
Manhole,254,Continuous,11.2097023129,18,PMH,5.13209823531,402863.6411,1429303.163,Tambaram
Manhole,254,Continuous,11.5505981421,18,PMH,5.13209823531,402864.0844,1429269.3448,Tambaram
Manhole,254,Continuous,11.538601808,18,PMH,5.13209823531,402864.0173,1429286.0525,Tambaram
Manhole,254,Continuous,11.5845877556,18,PMH,5.13209823531,402934.4885,1429392.6098,Tambaram
Manhole,254,Continuous,11.4556271633,18,PMH,5.13209823531,402935.2686,1429372.0169,Tambaram
Manhole,254,Continuous,11.9424783915,18,PMH,5.13209823531,402888.1808,1429279.0823,Tambaram
Manhole,254,Continuous,12.2933711658,18,PMH,5.13209823531,402915.5201,1429276.7073,Tambaram
Manhole,254,Continuous,14.8076028678,18,PMH,5.13209823531,403040.8741,1429310.7734,Tambaram
Manhole,254,Continuous,13.0151506047,18,PMH,5.13209823531,402966.7959,1429271.3408,Tambaram
Manhole,254,Continuous,13.6129679239,18,PMH,5.13209823531,403033.0801,1429296.8208,Tambaram
Manhole,254,Continuous,11.398644576,18,PMH,5.13209823531,402863.1412,1429249.1711,Tambaram
Manhole,254,Continuous,10.7358471134,18,PMH,5.13209823531,402837.5249,1429254.5313,Tambaram
Manhole,254,Continuous,10.2469964962,18,PMH,5.13209823531,402804.9297,1429261.0285,Tambaram
Manhole,254,Continuous,9.75314740644,18,PMH,5.13209823531,402765.3359,1429261.3163,Tambaram
Manhole,254,Continuous,9.91909669572,18,PMH,5.13209823531,402771.2649,1429267.9902,Tambaram
Manhole,254,Continuous,9.45023996878,18,PMH,5.13209823531,402747.4289,1429262.7932,Tambaram
Manhole,254,Continuous,9.54421125307,18,PMH,5.13209823531,402745.0922,1429263.1063,Tambaram
Manhole,254,Continuous,9.14933192015,18,PMH,5.13209823531,402725.9831,1429265.559,Tambaram
Manhole,254,Continuous,8.72746083536,18,PMH,5.13209823531,402690.1722,1429275.706,Tambaram
Manhole,254,Continuous,8.52352315456,18,PMH,5.13209823531,402693.6611,1429291.3791,Tambaram
Manhole,254,Continuous,10.4579320386,18,PMH,5.13209823531,402823.7917,1429313.2875,Tambaram
Manhole,254,Continuous,9.92909364086,18,PMH,5.13209823531,402788.9284,1429330.6519,Tambaram
Manhole,254,Continuous,9.60119384036,18,PMH,5.13209823531,402763.3574,1429331.8679,Tambaram
Manhole,254,Continuous,9.54221186405,18,PMH,5.13209823531,402762.3064,1429312.3302,Tambaram
Manhole,254,Continuous,9.11734169571,18,PMH,5.13209823531,402734.9282,1429336.0163,Tambaram
Manhole,254,Continuous,9.2473019825,18,PMH,5.13209823531,402732.4305,1429318.8224,Tambaram
Manhole,254,Continuous,8.46154209471,18,PMH,5.13209823531,402671.3995,1429347.9398,Tambaram
Manhole,254,Continuous,8.04966795505,18,PMH,5.13209823531,402636.5092,1429337.0107,Tambaram
Manhole,254,Continuous,8.00468170193,18,PMH,5.13209823531,402640.0016,1429355.1341,Tambaram
Manhole,254,Continuous,7.59780603485,18,PMH,5.13209823531,402600.3651,1429322.7198,Tambaram
Manhole,254,Continuous,7.67678190143,18,PMH,5.13209823531,402603.4703,1429344.0049,Tambaram
Manhole,254,Continuous,7.99968322937,18,PMH,5.13209823531,402649.344,1429393.6109,Tambaram
Manhole,254,Continuous,10.0590539276,18,PMH,5.13209823531,402788.0617,1429314.6524,Tambaram
Manhole,254,Continuous,10.1280328491,18,PMH,5.13209823531,402791.0139,1429351.374,Tambaram
Manhole,254,Continuous,9.6701727618,18,PMH,5.13209823531,402792.5986,1429368.7869,Tambaram
Manhole,254,Continuous,13.3210571259,18,PMH,5.13209823531,403206.049,1428991.6832,Tambaram
Manhole,254,Continuous,12.7362358354,18,PMH,5.13209823531,403205.1394,1428933.0698,Tambaram
Manhole,254,Continuous,12.6162724938,18,PMH,5.13209823531,403145.0811,1428946.1261,Tambaram
Manhole,254,Continuous,12.5432947943,18,PMH,5.13209823531,403111.2337,1428953.681,Tambaram
Manhole,254,Continuous,13.4120293267,18,PMH,5.13209823531,403168.9287,1428999.5804,Tambaram
Manhole,254,Continuous,13.3880366584,18,PMH,5.13209823531,403136.4728,1429006.5223,Tambaram
Manhole,254,Continuous,12.8352055923,18,PMH,5.13209823531,403117.7461,1428987.8353,Tambaram
Manhole,254,Continuous,13.2800696509,18,PMH,5.13209823531,403122.0874,1429009.6755,Tambaram
Manhole,254,Continuous,14.0378380923,18,PMH,5.13209823531,403132.5787,1429052.0769,Tambaram
Manhole,254,Continuous,9.41125188275,18,PMH,5.13209823531,402781.0693,1429066.6583,Tambaram
Manhole,254,Continuous,7.68977793011,18,PMH,5.13209823531,402618.9474,1428899.8693,Tambaram
Manhole,254,Continuous,8.7744464775,18,PMH,5.13209823531,402659.2366,1428916.1908,Tambaram
Manhole,254,Continuous,10.5149146259,18,PMH,5.13209823531,403054.6666,1428783.4117,Tambaram
Manhole,254,Continuous,10.3019796945,18,PMH,5.13209823531,402999.4932,1428788.6649,Tambaram
Manhole,254,Continuous,10.2739882481,18,PMH,5.13209823531,403027.5661,1428782.2611,Tambaram
Manhole,254,Continuous,10.6988584164,18,PMH,5.13209823531,403056.6957,1428806.0058,Tambaram
Manhole,254,Continuous,10.9627777681,18,PMH,5.13209823531,403057.2679,1428822.1088,Tambaram
Manhole,254,Continuous,11.7155477369,18,PMH,5.13209823531,403046.3845,1428895.8254,Tambaram
Manhole,254,Continuous,11.6585651496,18,PMH,5.13209823531,403044.4349,1428911.9622,Tambaram
Manhole,254,Continuous,9.92909364086,18,PMH,5.13209823531,402892.9014,1428819.3787,Tambaram
Manhole,254,Continuous,10.2729885536,18,PMH,5.13209823531,402897.6048,1428871.3056,Tambaram
Manhole,254,Continuous,10.2749879426,18,PMH,5.13209823531,402979.2657,1428833.7829,Tambaram
Manhole,254,Continuous,12.6432642456,18,PMH,5.13209823531,403041.964,1428954.7861,Tambaram
Manhole,254,Continuous,11.7455385723,18,PMH,5.13209823531,402993.239,1428959.7723,Tambaram
Manhole,254,Continuous,12.8771927618,18,PMH,5.13209823531,402964.1164,1429015.2277,Tambaram
Manhole,254,Continuous,11.4506286908,18,PMH,5.13209823531,402913.6299,1428961.5434,Tambaram
Manhole,254,Continuous,11.6085804239,18,PMH,5.13209823531,402914.6527,1428996.4098,Tambaram
Manhole,254,Continuous,9.35426929547,18,PMH,5.13209823531,402787.3131,1428838.2274,Tambaram
Manhole,254,Continuous,10.1690203242,18,PMH,5.13209823531,402761.1845,1429009.5671,Tambaram
Manhole,254,Continuous,10.1670209351,18,PMH,5.13209823531,402783.7789,1429005.6159,Tambaram
Manhole,254,Continuous,10.1400291833,18,PMH,5.13209823531,402814.8143,1429003.4363,Tambaram
Manhole,254,Continuous,16.3241394452,18,PMH,5.13209823531,403042.3155,1429202.7795,Tambaram
Manhole,254,Continuous,15.4783978866,18,PMH,5.13209823531,403024.1387,1429205.5594,Tambaram
Manhole,254,Continuous,12.5512923504,18,PMH,5.13209823531,402951.3688,1429123.9327,Tambaram
Manhole,254,Continuous,13.1641050873,18,PMH,5.13209823531,402964.5021,1429205.4817,Tambaram
Manhole,254,Continuous,11.0967368329,18,PMH,5.13209823531,402864.0307,1429213.2298,Tambaram
Manhole,254,Continuous,10.7988278678,18,PMH,5.13209823531,402847.1539,1429129.8561,Tambaram
Manhole,254,Continuous,10.6848626932,18,PMH,5.13209823531,402837.5378,1429096.7406,Tambaram
Streetlight,254,Continuous,7.79374615954,25,PEB,359.803654299,402642.6459,1428102.0303,Tambaram
Streetlight,254,Continuous,7.79674524308,25,PEB,359.803654299,402657.4685,1428103.0394,Tambaram
Streetlight,254,Continuous,16.7380129739,25,PEB,359.803654299,403663.9946,1429168.1522,Tambaram
Streetlight,254,Continuous,16.8709723442,25,PEB,359.803654299,403592.2831,1429289.508,Tambaram
Streetlight,254,Continuous,5.86633513707,25,PEB,359.803654299,402302.4359,1429789.8214,Tambaram
Streetlight,254,Continuous,5.64340326051,25,PEB,359.803654299,402299.8222,1429825.316,Tambaram
Streetlight,254,Continuous,6.9969896321,25,PEB,359.803654299,402671.5332,1428348.2019,Tambaram
Streetlight,254,Continuous,14.9455607107,25,PEB,359.803654299,403436.2374,1429421.6166,Tambaram
Streetlight,254,Continuous,13.579978005,25,PEB,359.803654299,403071.8026,1429417.8667,Tambaram
Streetlight,254,Continuous,14.9875478803,25,PEB,359.803654299,403153.4543,1429410.9898,Tambaram
Streetlight,254,Continuous,5.72037973807,25,PEB,359.803654299,402638.1511,1430656.1044,Tambaram
Streetlight,254,Continuous,4.86464123432,25,PEB,359.803654299,402599.1894,1430678.6706,Tambaram
Streetlight,254,Continuous,6.66709044257,25,PEB,359.803654299,402605.5528,1430542.4137,Tambaram
Streetlight,254,Continuous,9.68616787402,25,PEB,359.803654299,402640.381,1430078.484,Tambaram
Streetlight,254,Continuous,13.3980336035,25,PEB,359.803654299,403517.7993,1428835.7297,Tambaram
Streetlight,254,Continuous,12.9161808479,25,PEB,359.803654299,403502.0129,1428720.1464,Tambaram
Streetlight,254,Continuous,7.11795266826,25,PEB,359.803654299,402565.3803,1429409.8128,Tambaram
Small Water Tank,7,Continuous,16.8079915898,25,sintax,359.803654299,403050.0552,1429204.4783,Tambaram
Small Water Tank,7,Continuous,16.2411648005,25,sintax,359.803654299,403547.8902,1429395.4731,Tambaram
Small Water Tank,7,Continuous,16.2821522756,25,sintax,359.803654299,403545.6715,1429394.1711,Tambaram
Small Water Tank,7,Continuous,12.1234230985,25,sintax,359.803654299,403324.6169,1428559.1975,Tambaram
Small Water Tank,7,Continuous,7.83073485655,25,sintax,359.803654299,402761.8458,1428064.0771,Tambaram
MOSQUE,9,Continuous,6.2832077493,25,PMO,359.803654299,402384.1069,1428941.746,Tambaram
TEMPLE,254,Continuous,3.97791220064,25,TEM,5.13209823531,401620.8088,1428809.3611,Tambaram
Streetlight,254,Continuous,7.89871408348,25,PEB,359.803654299,402632.3233,1428076.7938,Tambaram
Streetlight,254,Continuous,3.62402034278,25,PEP,359.803654299,401690.5458,1428811.6659,Tambaram
Streetlight,254,Continuous,3.96891495002,25,PEP,359.803654299,401650.7329,1428809.0498,Tambaram
Streetlight,254,Continuous,3.9459219762,25,PEP,359.803654299,401621.2815,1428803.5992,Tambaram
Streetlight,254,Continuous,3.93692472558,25,PEP,359.803654299,401614.9245,1428783.0956,Tambaram
Streetlight,254,Continuous,3.96791525551,25,PEP,359.803654299,401628.3907,1428779.1721,Tambaram
Streetlight,254,Continuous,3.93592503107,25,PEP,359.803654299,401629.1092,1428758.7882,Tambaram
Streetlight,254,Continuous,3.99990547994,25,PEP,359.803654299,401633.5433,1428739.9618,Tambaram
Streetlight,254,Continuous,4.01190181411,25,PEP,359.803654299,401638.6423,1428722.3761,Tambaram
Streetlight,254,Continuous,4.003904258,25,PEP,359.803654299,401643.449,1428706.6679,Tambaram
Streetlight,254,Continuous,3.58503225675,25,PEP,359.803654299,401644.1526,1428698.0605,Tambaram
Streetlight,254,Continuous,3.84595252483,25,PEP,359.803654299,402251.4221,1430278.478,Tambaram
Streetlight,254,Continuous,4.04489173306,25,PEP,359.803654299,402267.9903,1430276.0445,Tambaram
Streetlight,254,Continuous,1.93153753104,25,PLP,359.803654299,402204.8789,1430293.2077,Tambaram
Streetlight,254,Continuous,3.56603806099,25,PLP,359.803654299,402224.8891,1430285.1023,Tambaram
Streetlight,254,Continuous,4.05988715077,25,PLP,359.803654299,402269.5532,1430264.1402,Tambaram
Streetlight,254,Continuous,8.57650696379,25,PEP,359.803654299,402720.0227,1430670.2983,Tambaram
Streetlight,254,Continuous,8.72846052987,25,PEP,359.803654299,402709.6312,1430648.218,Tambaram
